id,status,name,also_known_as,aliases,type,founded,hq_country,hq_region,ownership,sector,segment,features,specialization,aum,parent_company,transactions_count,was_added,created_by,was_changed,modified_by,search_index
9606,IS INCOMPLETE,Wintermute Ventures,,,TestType,1800,notenoughinformation,notenoughinformation,Private,,,,Generalist,,,1,2025-08-30 18:54:01,,2025-08-30 18:54:01,,"Wintermute Ventures, notenoughinformation, notenoughinformation"
11405,IS INCOMPLETE,Win-Win Fund,,,TestType,1800,notenoughinformation,notenoughinformation,Private,,,,Generalist,,,1,2025-08-30 18:55:44,,2025-08-30 18:55:44,,"Win-Win Fund, notenoughinformation, notenoughinformation"
3398,ENABLED,WinZo,,,Strategic / CVC,2016,India,Southern and Central_Asia,Private,Other,,Cash/Skill-based/RMG,Generalist,,,2,2025-07-06 10:12:22,,2025-07-24 16:57:42,vsidv1777@gmail.com,"WinZo, IN, Southern and Central_Asia, https://www.winzogames.com/"
10681,IS INCOMPLETE,WinZOJas Purewaland Phil Mansell,,,TestType,1800,notenoughinformation,notenoughinformation,Private,,,,Generalist,,,1,2025-08-30 18:55:01,,2025-08-30 18:55:01,,"WinZOJas Purewaland Phil Mansell, notenoughinformation, notenoughinformation"
2303,IMPORTED,Wireframe Magazine,,,Strategic / CVC,2000,USA,North America,Private,Platform & Tech,,,Generalist,,,0,2025-06-21 20:18:54,,2025-06-21 20:18:54,,
10969,IS INCOMPLETE,Wisconsin Investment Partners,,,TestType,1800,notenoughinformation,notenoughinformation,Private,,,,Generalist,,,1,2025-08-30 18:55:18,,2025-08-30 18:55:18,,"Wisconsin Investment Partners, notenoughinformation, notenoughinformation"
825,IMPORTED,Wisdom Gaming Group,,,Strategic / CVC,2017,USA,North America,Private,Gaming (Content Development/Publishing),Outsourcing/WFH,,Generalist,,,2,2025-06-21 20:10:37,,2025-06-21 20:10:37,,
9879,IS INCOMPLETE,Wise3 Ventures,,,TestType,1800,notenoughinformation,notenoughinformation,Private,,,,Generalist,,,1,2025-08-30 18:54:16,,2025-08-30 18:54:16,,"Wise3 Ventures, notenoughinformation, notenoughinformation"
3720,ENABLED,Wise Ventures,,,Venture Capital & Accelerators,2011,USA,North America,Private,,,,Generalist,,,2,2025-08-18 17:54:07,vsidv1777@gmail.com,2025-08-18 17:54:07,vsidv1777@gmail.com,"Wise Ventures, US, North America, https://wiseventuresllc.com/"
9126,IS INCOMPLETE,Wizard Capital,,,TestType,1800,notenoughinformation,notenoughinformation,Private,,,,Generalist,,,1,2025-08-30 18:53:33,,2025-08-30 18:53:33,,"Wizard Capital, notenoughinformation, notenoughinformation"
369,ENABLED,Wizard Games,,,Strategic / CVC,2010,China,Eastern Asia,Private,Gaming (Content Development/Publishing),Multiplatform/Web,,Generalist,,,0,2025-05-04 12:55:55,naumvano@gmail.com,2025-05-04 12:55:55,naumvano@gmail.com,
3173,IMPORTED,Wizard Labs,,,Strategic / CVC,2019,USA,North America,Private,Platform & Tech,,AI/ML,Generalist,,,0,2025-06-29 13:59:05,,2025-06-29 13:59:05,,
10821,IS INCOMPLETE,W Labs,,,TestType,1800,notenoughinformation,notenoughinformation,Private,,,,Generalist,,,1,2025-08-30 18:55:10,,2025-08-30 18:55:10,,"W Labs, notenoughinformation, notenoughinformation"
7902,IS INCOMPLETE,WndrCo,,,TestType,1800,notenoughinformation,notenoughinformation,Private,,,,Generalist,,,2,2025-08-30 18:52:21,,2025-08-30 18:52:21,,"WndrCo, notenoughinformation, notenoughinformation"
2414,IMPORTED,Wodo Network,,,Strategic / CVC,2021,Turkey,Middle East,Private,Platform & Tech,,Blockchain/web3,Generalist,,,0,2025-06-21 20:19:37,,2025-06-21 20:19:37,,
1276,IMPORTED,Wolf3D,,,Strategic / CVC,2014,Poland,Eastern Europe,Private,Platform & Tech,,,Generalist,,,0,2025-06-21 20:13:11,,2025-06-21 20:13:11,,
3063,IMPORTED,Wolf Games,,,Strategic / CVC,2022,USA,North America,Private,Gaming (Content Development/Publishing),Mobile,AI/ML,Generalist,,,0,2025-06-29 13:47:56,,2025-06-29 13:47:56,,
11487,ENABLED,Wolf Game - Wolf Game (IP sale),,,Strategic / CVC,2021,USA,North America,Private,Platform & Tech,,Blockchain/web3,Generalist,,,0,2025-08-31 13:22:10,naumvano@gmail.com,2025-08-31 13:22:10,naumvano@gmail.com,"Wolf Game - Wolf Game (IP sale), US, North America, https://wolf.game/"
646,IMPORTED,Wolf Haus Games,Wolf Haus,,Strategic / CVC,2023,Canada,North America,Private,Gaming (Content Development/Publishing),PC/Console,,Generalist,,,0,2025-06-21 20:09:44,,2025-06-21 20:09:44,,
2797,ENABLED,Wolfpaq - Brookhaven (IP sale),Brookhaven,Brookhaven IP,Strategic / CVC,2000,Canada,North America,Private,Gaming (Content Development/Publishing),Multiplatform/Web,,Generalist,,Voldex,0,2025-06-21 20:22:19,,2025-08-13 18:35:12,naumvano@gmail.com,"Wolfpaq - Brookhaven (IP sale), Brookhaven, CA, North America, https://www.roblox.com/games/4924922222/Brookhaven-RP"
3861,ENABLED,Wolves Esports Club,,,Strategic / CVC,2017,China,Eastern Asia,Private,Esports,,,Generalist,,,0,2025-08-29 11:46:23,naumvano@gmail.com,2025-08-29 11:46:23,naumvano@gmail.com,"Wolves Esports Club, CN, Eastern Asia, https://www.wolves.co.uk/news/esports/"
9107,IS INCOMPLETE,Women's National Basketball Players' Association,,,TestType,1800,notenoughinformation,notenoughinformation,Private,,,,Generalist,,,1,2025-08-30 18:53:32,,2025-08-30 18:53:32,,"Women's National Basketball Players' Association, notenoughinformation, notenoughinformation"
3855,ENABLED,Wonder,,,Strategic / CVC,2016,USA,North America,Private,Platform & Tech,,,Generalist,,,0,2025-08-28 22:26:39,sergeyevdokimov1@gmail.com,2025-08-28 22:26:39,sergeyevdokimov1@gmail.com,"Wonder, US, North America, https://wonderos.org/"
1796,IMPORTED,Wonder Dynamics,,,Strategic / CVC,2022,USA,North America,Private,Platform & Tech,,AI/ML,Generalist,,,0,2025-06-21 20:15:59,,2025-06-21 20:15:59,,
8332,IS INCOMPLETE,WonderFi Technologies Inc. (NEOE:WNDR),,,TestType,1800,notenoughinformation,notenoughinformation,Private,,,,Generalist,,,1,2025-08-30 18:52:44,,2025-08-30 18:52:44,,"WonderFi Technologies Inc. (NEOE:WNDR), notenoughinformation, notenoughinformation"
2776,IMPORTED,Wonder Legends Studio,,,Strategic / CVC,2021,Poland,Eastern Europe,Private,Gaming (Content Development/Publishing),PC/Console,,Generalist,,,0,2025-06-21 20:22:11,,2025-06-21 20:22:11,,
508,IMPORTED,WonderPlanet,TSE:4199,WonderPlanet (TSE:4199),Strategic / CVC,2012,Japan,Eastern Asia,Private,Gaming (Content Development/Publishing),Mobile,,Generalist,,,0,2025-06-21 20:09:18,,2025-06-21 20:09:18,,
8433,IS INCOMPLETE,Wondr Gaming,,,TestType,1800,notenoughinformation,notenoughinformation,Private,,,,Generalist,,,1,2025-08-30 18:52:49,,2025-08-30 18:52:49,,"Wondr Gaming, notenoughinformation, notenoughinformation"
7888,IS INCOMPLETE,Wonik Investment Partners,,,TestType,1800,notenoughinformation,notenoughinformation,Private,,,,Generalist,,,1,2025-08-30 18:52:20,,2025-08-30 18:52:20,,"Wonik Investment Partners, notenoughinformation, notenoughinformation"
9905,IS INCOMPLETE,Wood Investment Partners,,,TestType,1800,notenoughinformation,notenoughinformation,Private,,,,Generalist,,,1,2025-08-30 18:54:17,,2025-08-30 18:54:17,,"Wood Investment Partners, notenoughinformation, notenoughinformation"
10274,IS INCOMPLETE,Woodstock Fund,,,TestType,1800,notenoughinformation,notenoughinformation,Private,,,,Generalist,,,1,2025-08-30 18:54:36,,2025-08-30 18:54:36,,"Woodstock Fund, notenoughinformation, notenoughinformation"
223,ENABLED,Wooga,,,Strategic / CVC,2009,Germany,Western Europe,Private,Gaming (Content Development/Publishing),Mobile,,Generalist,,Playtika,0,2025-04-19 10:49:12,naumvano@gmail.com,2025-04-19 10:49:12,naumvano@gmail.com,
3669,ENABLED,Woori Capital,Woori Financial Capital,,Venture Capital & Accelerators,1994,South Korea,Eastern Asia,Private,,,,Generalist,,,1,2025-07-29 10:41:44,vsidv1777@gmail.com,2025-07-29 10:41:44,vsidv1777@gmail.com,"Woori Capital, Woori Financial Capital, KR, Eastern Asia, http://www.woorifcapital.com/"
11084,IS INCOMPLETE,Woori Investments,,,TestType,1800,notenoughinformation,notenoughinformation,Private,,,,Generalist,,,1,2025-08-30 18:55:25,,2025-08-30 18:55:25,,"Woori Investments, notenoughinformation, notenoughinformation"
7860,IS INCOMPLETE,Woori Technology Investment Co,,,TestType,1800,notenoughinformation,notenoughinformation,Private,,,,Generalist,,,3,2025-08-30 18:52:18,,2025-08-30 18:52:18,,"Woori Technology Investment Co, notenoughinformation, notenoughinformation"
10788,IS INCOMPLETE,Woori Venture Partners,,,TestType,1800,notenoughinformation,notenoughinformation,Private,,,,Generalist,,,1,2025-08-30 18:55:07,,2025-08-30 18:55:07,,"Woori Venture Partners, notenoughinformation, notenoughinformation"
10413,IS INCOMPLETE,Woowa Brothers,,,TestType,1800,notenoughinformation,notenoughinformation,Private,,,,Generalist,,,2,2025-08-30 18:54:44,,2025-08-30 18:54:44,,"Woowa Brothers, notenoughinformation, notenoughinformation"
3029,IMPORTED,Wordie,,,Strategic / CVC,2014,USA,North America,Private,Gaming (Content Development/Publishing),Mobile,,Generalist,,,0,2025-06-29 13:44:15,,2025-06-29 13:44:15,,
531,ENABLED,Wordle - Wordle (IP sale),Wordle,,Strategic / CVC,2000,Cyprus,Middle East,Private,Gaming (Content Development/Publishing),Multiplatform/Web,,Generalist,,AppLovin,0,2025-06-21 20:09:24,,2025-08-22 20:20:12,naumvano@gmail.com,"Wordle - Wordle (IP sale), Wordle, CY, Middle East, https://www.nytimes.com/games/wordle/index.html"
10903,IS INCOMPLETE,Working Theory Capital,,,TestType,1800,notenoughinformation,notenoughinformation,Private,,,,Generalist,,,1,2025-08-30 18:55:14,,2025-08-30 18:55:14,,"Working Theory Capital, notenoughinformation, notenoughinformation"
10014,IS INCOMPLETE,Workplay Ventures,,,TestType,1800,notenoughinformation,notenoughinformation,Private,,,,Generalist,,,1,2025-08-30 18:54:23,,2025-08-30 18:54:23,,"Workplay Ventures, notenoughinformation, notenoughinformation"
1319,IMPORTED,WorldGaming Network,,,Strategic / CVC,2010,Canada,North America,Private,Esports,,,Generalist,,,0,2025-06-21 20:13:23,,2025-06-21 20:13:23,,
930,IMPORTED,World Makers,,,Strategic / CVC,2015,United Kingdom,British Isles,Private,Gaming (Content Development/Publishing),PC/Console,,Generalist,,,0,2025-06-21 20:11:02,,2025-06-21 20:11:02,,
2727,IMPORTED,World of Dypians,,,Strategic / CVC,2022,Romania,Eastern Europe,Private,Platform & Tech,,Blockchain/web3,Generalist,,,0,2025-06-21 20:21:50,,2025-06-21 20:21:50,,
9794,IS INCOMPLETE,World Overlay,,,TestType,1800,notenoughinformation,notenoughinformation,Private,,,,Generalist,,,1,2025-08-30 18:54:12,,2025-08-30 18:54:12,,"World Overlay, notenoughinformation, notenoughinformation"
2344,IMPORTED,World Play League,World Play League Collective,,Strategic / CVC,2022,USA,North America,Private,Platform & Tech,,Blockchain/web3,Generalist,,,0,2025-06-21 20:19:12,,2025-06-21 20:19:12,,
2321,IMPORTED,World Reborn,,,Strategic / CVC,2022,Canada,North America,Private,Gaming (Content Development/Publishing),Mobile,,Generalist,,,0,2025-06-21 20:19:00,,2025-06-21 20:19:00,,
9143,IS INCOMPLETE,Worlds Beyond,,,TestType,1800,notenoughinformation,notenoughinformation,Private,,,,Generalist,,,1,2025-08-30 18:53:34,,2025-08-30 18:53:34,,"Worlds Beyond, notenoughinformation, notenoughinformation"
1912,IMPORTED,Worldspark Studios,,,Strategic / CVC,2022,USA,North America,Private,Platform & Tech,,Blockchain/web3,Generalist,,,0,2025-06-21 20:16:36,,2025-06-21 20:16:36,,
2273,IMPORTED,Worldwide Webb,,,Strategic / CVC,2021,United Kingdom,British Isles,Private,Platform & Tech,,Blockchain/web3,Generalist,,,0,2025-06-21 20:18:44,,2025-06-21 20:18:44,,
8851,IS INCOMPLETE,Worldwide Wes,,,TestType,1800,notenoughinformation,notenoughinformation,Private,,,,Generalist,,,1,2025-08-30 18:53:15,,2025-08-30 18:53:15,,"Worldwide Wes, notenoughinformation, notenoughinformation"
3621,ENABLED,WPP,Wire and Plastic Products,,Strategic / CVC,1985,United Kingdom,British Isles,Public,Other,,,Generalist,,,3,2025-07-24 15:47:34,vsidv1777@gmail.com,2025-07-24 15:47:34,vsidv1777@gmail.com,"WPP, Wire and Plastic Products, GB, British Isles, https://www.wpp.com/en"
8742,IS INCOMPLETE,WTFund,,,TestType,1800,notenoughinformation,notenoughinformation,Private,,,,Generalist,,,2,2025-08-30 18:53:08,,2025-08-30 18:53:08,,"WTFund, notenoughinformation, notenoughinformation"
2675,IMPORTED,Wushu Studios,,,Strategic / CVC,2017,United Kingdom,British Isles,Private,Gaming (Content Development/Publishing),Outsourcing/WFH,,Generalist,,,0,2025-06-21 20:21:27,,2025-06-21 20:21:27,,
11379,IS INCOMPLETE,Wuyuan Capital,,,TestType,1800,notenoughinformation,notenoughinformation,Private,,,,Generalist,,,1,2025-08-30 18:55:43,,2025-08-30 18:55:43,,"Wuyuan Capital, notenoughinformation, notenoughinformation"
8577,IS INCOMPLETE,WW Ventures,,,TestType,1800,notenoughinformation,notenoughinformation,Private,,,,Generalist,,,4,2025-08-30 18:52:58,,2025-08-30 18:52:58,,"WW Ventures, notenoughinformation, notenoughinformation"
9497,IS INCOMPLETE,Wyc Grousbeck,,,TestType,1800,notenoughinformation,notenoughinformation,Private,,,,Generalist,,,0,2025-08-30 18:53:53,,2025-08-30 18:53:53,,"Wyc Grousbeck, notenoughinformation, notenoughinformation"
1830,IMPORTED,Wylde,,,Strategic / CVC,2021,Ireland,British Isles,Private,Esports,,,Generalist,,,0,2025-06-21 20:16:11,,2025-06-21 20:16:11,,
2042,IMPORTED,X1 Esports,X1 Esports & Entertainment,,Strategic / CVC,2020,Canada,North America,Private,Esports,,,Generalist,,,0,2025-06-21 20:17:22,,2025-06-21 20:17:22,,
7849,IS INCOMPLETE,x21 Digital,,,TestType,1800,notenoughinformation,notenoughinformation,Private,,,,Generalist,,,21,2025-08-30 18:52:18,,2025-08-30 18:52:18,,"x21 Digital, notenoughinformation, notenoughinformation"
8778,IS INCOMPLETE,X21 Limited,,,TestType,1800,notenoughinformation,notenoughinformation,Private,,,,Generalist,,,1,2025-08-30 18:53:10,,2025-08-30 18:53:10,,"X21 Limited, notenoughinformation, notenoughinformation"
1218,IMPORTED,x6tence,,,Strategic / CVC,2004,Spain,Southern Europe,Private,Esports,,,Generalist,,,0,2025-06-21 20:12:53,,2025-06-21 20:12:53,,
8228,IS INCOMPLETE,X7 Esports,,,TestType,1800,notenoughinformation,notenoughinformation,Private,,,,Generalist,,,2,2025-08-30 18:52:39,,2025-08-30 18:52:39,,"X7 Esports, notenoughinformation, notenoughinformation"
10107,IS INCOMPLETE,XAnge,,,TestType,1800,notenoughinformation,notenoughinformation,Private,,,,Generalist,,,1,2025-08-30 18:54:28,,2025-08-30 18:54:28,,"XAnge, notenoughinformation, notenoughinformation"
9977,IS INCOMPLETE,Xborg,,,TestType,1800,notenoughinformation,notenoughinformation,Private,,,,Generalist,,,1,2025-08-30 18:54:21,,2025-08-30 18:54:21,,"Xborg, notenoughinformation, notenoughinformation"
10357,IS INCOMPLETE,XBTO Humla Ventures,,,TestType,1800,notenoughinformation,notenoughinformation,Private,,,,Generalist,,,1,2025-08-30 18:54:41,,2025-08-30 18:54:41,,"XBTO Humla Ventures, notenoughinformation, notenoughinformation"
8869,IS INCOMPLETE,Xchange,,,TestType,1800,notenoughinformation,notenoughinformation,Private,,,,Generalist,,,0,2025-08-30 18:53:16,,2025-08-30 18:53:16,,"Xchange, notenoughinformation, notenoughinformation"
1237,IMPORTED,XD,SEHK:2400,XD Inc. (SEHK:2400),Strategic / CVC,2011,China,Eastern Asia,Private,Gaming (Content Development/Publishing),Multiplatform/Web,,Generalist,,,0,2025-06-21 20:12:58,,2025-06-21 20:12:58,,
1536,IMPORTED,X.D. Network,,,Strategic / CVC,2009,China,Eastern Asia,Private,Gaming (Content Development/Publishing),Multiplatform/Web,,Generalist,,,0,2025-06-21 20:14:29,,2025-06-21 20:14:29,,
8054,IS INCOMPLETE,X-Flow,,,TestType,1800,notenoughinformation,notenoughinformation,Private,,,,Generalist,,,1,2025-08-30 18:52:30,,2025-08-30 18:52:30,,"X-Flow, notenoughinformation, notenoughinformation"
9323,IS INCOMPLETE,Xiamen Venture Capital,,,TestType,1800,notenoughinformation,notenoughinformation,Private,,,,Generalist,,,1,2025-08-30 18:53:44,,2025-08-30 18:53:44,,"Xiamen Venture Capital, notenoughinformation, notenoughinformation"
2755,IMPORTED,Xigma Games,,,Strategic / CVC,2015,India,Southern and Central_Asia,Private,Gaming (Content Development/Publishing),PC/Console,,Generalist,,,0,2025-06-21 20:22:01,,2025-06-21 20:22:01,,
2651,IMPORTED,X&Immersion,,,Strategic / CVC,2021,France,Western Europe,Private,Platform & Tech,,AI/ML,Generalist,,,0,2025-06-21 20:21:17,,2025-06-21 20:21:17,,
3350,IS INCOMPLETE,Xinghai Interactive Entertainment,,,Strategic / CVC,1800,notenoughinformation,notenoughinformation,Private,Gaming (Content Development/Publishing),PC/Console,,Generalist,,,0,2025-07-05 18:36:00,,2025-07-05 18:36:00,,"Xinghai Interactive Entertainment, notenoughinformation, notenoughinformation, notenoughinformation.com"
931,IMPORTED,Xinguang Liumei,,,Strategic / CVC,2016,China,Eastern Asia,Private,Gaming (Content Development/Publishing),Mobile,,Generalist,,,0,2025-06-21 20:11:03,,2025-06-21 20:11:03,,
2523,IMPORTED,Xingzhe AI,,,Strategic / CVC,2020,China,Eastern Asia,Private,Platform & Tech,,AI/ML,Generalist,,,0,2025-06-21 20:20:24,,2025-06-21 20:20:24,,
3834,ENABLED,X&KSK,,,Venture Capital & Accelerators,2019,USA,North America,Private,,,,Generalist,,,1,2025-08-28 12:33:25,naumvano@gmail.com,2025-08-28 12:33:55,naumvano@gmail.com,"X&KSK, US, North America, https://www.xand.vc/"
168,ENABLED,XL Games,,,Strategic / CVC,2003,South Korea,Eastern Asia,Private,Gaming (Content Development/Publishing),Multiplatform/Web,,Generalist,,Kakao Games,1,2025-04-18 08:18:37,naumvano@gmail.com,2025-04-18 08:18:37,naumvano@gmail.com,
3541,ENABLED,XN,,,Venture Capital & Accelerators,2018,USA,North America,Private,,,,Generalist,,,2,2025-07-22 10:45:09,vsidv1777@gmail.com,2025-07-22 10:45:09,vsidv1777@gmail.com,"XN, US, North America"
1561,IMPORTED,Xombat,,,Strategic / CVC,2015,Denmark,Nordic Countries,Private,Gaming (Content Development/Publishing),Multiplatform/Web,,Generalist,,,0,2025-06-21 20:14:36,,2025-06-21 20:14:36,,
3256,IMPORTED,XOOB,,,Strategic / CVC,2023,Portugal,Southern Europe,Private,Platform & Tech,,Blockchain/web3,Generalist,,,0,2025-07-05 18:33:48,,2025-07-08 13:48:03,naumvano@gmail.com,"XOOB, PT, Southern Europe, https://www.xoob.gg/"
8824,IS INCOMPLETE,Xoogler Ventures,,,TestType,1800,notenoughinformation,notenoughinformation,Private,,,,Generalist,,,2,2025-08-30 18:53:13,,2025-08-30 18:53:13,,"Xoogler Ventures, notenoughinformation, notenoughinformation"
2514,ENABLED,XPLA,,,Strategic / CVC,2022,Singapore,Southeast Asia,Private,Platform & Tech,,Blockchain/web3,Generalist,,,1,2025-06-21 20:20:21,,2025-07-29 10:16:11,vsidv1777@gmail.com,"XPLA, SG, Southeast Asia, https://www.xpla.io/"
1989,IMPORTED,XP League,,,Strategic / CVC,2020,USA,North America,Private,Esports,,,Generalist,,,0,2025-06-21 20:17:04,,2025-06-21 20:17:04,,
3201,IMPORTED,XR Games,,,Strategic / CVC,2017,United Kingdom,British Isles,Private,Gaming (Content Development/Publishing),VR/AR,,Generalist,,,0,2025-06-29 14:01:25,,2025-06-29 14:01:25,,
11113,IS INCOMPLETE,XSeed Capital,,,TestType,1800,notenoughinformation,notenoughinformation,Private,,,,Generalist,,,1,2025-08-30 18:55:27,,2025-08-30 18:55:27,,"XSeed Capital, notenoughinformation, notenoughinformation"
834,IMPORTED,XSET,,,Strategic / CVC,2020,USA,North America,Private,Esports,,,Generalist,,,2,2025-06-21 20:10:39,,2025-06-21 20:10:39,,
3659,ENABLED,Xsolla,,,Strategic / CVC,2005,USA,North America,Private,Platform & Tech,,,Generalist,,,12,2025-07-29 09:26:09,vsidv1777@gmail.com,2025-07-29 09:26:09,vsidv1777@gmail.com,"Xsolla, US, North America, https://xsolla.com/"
11400,IS INCOMPLETE,Xsolla Funding Club,,,TestType,1800,notenoughinformation,notenoughinformation,Private,,,,Generalist,,,1,2025-08-30 18:55:44,,2025-08-30 18:55:44,,"Xsolla Funding Club, notenoughinformation, notenoughinformation"
7925,IS INCOMPLETE,Xsolla president David Stelzer,,,TestType,1800,notenoughinformation,notenoughinformation,Private,,,,Generalist,,,1,2025-08-30 18:52:23,,2025-08-30 18:52:23,,"Xsolla president David Stelzer, notenoughinformation, notenoughinformation"
2904,ENABLED,Xterio,,,Strategic / CVC,2022,Switzerland,Western Europe,Private,Platform & Tech,,Blockchain/web3,Generalist,,,3,2025-06-29 13:31:52,,2025-07-29 09:38:36,vsidv1777@gmail.com,"Xterio, CH, Western Europe, https://xter.io"
570,IMPORTED,Xternity,,,Strategic / CVC,2022,Israel,Middle East,Private,Platform & Tech,,Blockchain/web3,Generalist,,,0,2025-06-21 20:09:32,,2025-06-21 20:09:32,,
3328,IMPORTED,Xuanxing Network,,,Strategic / CVC,2017,China,Eastern Asia,Private,Gaming (Content Development/Publishing),Multiplatform/Web,,Generalist,,,0,2025-07-05 18:35:25,,2025-07-08 13:49:28,naumvano@gmail.com,"Xuanxing Network, CN, Eastern Asia, https://meraktech.com/"
9876,IS INCOMPLETE,Xu Family Office,,,TestType,1800,notenoughinformation,notenoughinformation,Private,,,,Generalist,,,1,2025-08-30 18:54:16,,2025-08-30 18:54:16,,"Xu Family Office, notenoughinformation, notenoughinformation"
1580,IMPORTED,X World Games,,,Strategic / CVC,2018,Singapore,Southeast Asia,Private,Platform & Tech,,Blockchain/web3,Generalist,,,0,2025-06-21 20:14:42,,2025-06-21 20:14:42,,
2648,IMPORTED,XYRO,,,Strategic / CVC,2023,United Arab Emirates,Middle East,Private,Platform & Tech,,Blockchain/web3,Generalist,,,0,2025-06-21 20:21:16,,2025-06-21 20:21:16,,
7938,IS INCOMPLETE,XYZ Venture Capital,,,TestType,1800,notenoughinformation,notenoughinformation,Private,,,,Generalist,,,1,2025-08-30 18:52:23,,2025-08-30 18:52:23,,"XYZ Venture Capital, notenoughinformation, notenoughinformation"
10544,IS INCOMPLETE,Y2Z Capital,,,TestType,1800,notenoughinformation,notenoughinformation,Private,,,,Generalist,,,1,2025-08-30 18:54:52,,2025-08-30 18:54:52,,"Y2Z Capital, notenoughinformation, notenoughinformation"
9038,IS INCOMPLETE,Y2Z Ventures,,,TestType,1800,notenoughinformation,notenoughinformation,Private,,,,Generalist,,,1,2025-08-30 18:53:27,,2025-08-30 18:53:27,,"Y2Z Ventures, notenoughinformation, notenoughinformation"
9070,IS INCOMPLETE,Yacht,,,TestType,1800,notenoughinformation,notenoughinformation,Private,,,,Generalist,,,1,2025-08-30 18:53:29,,2025-08-30 18:53:29,,"Yacht, notenoughinformation, notenoughinformation"
178,ENABLED,Yager,,,Strategic / CVC,1999,Germany,Western Europe,Private,Gaming (Content Development/Publishing),PC/Console,,Generalist,,Tencent,0,2025-04-18 19:09:09,naumvano@gmail.com,2025-04-18 19:09:09,naumvano@gmail.com,
892,IMPORTED,Yahaha,,,Strategic / CVC,2021,Finland,Nordic Countries,Private,Gaming (Content Development/Publishing),Multiplatform/Web,,Generalist,,,0,2025-06-21 20:10:52,,2025-06-21 20:10:52,,
2235,IMPORTED,Yamy,,,Strategic / CVC,2020,Turkey,Middle East,Private,Gaming (Content Development/Publishing),Mobile,,Generalist,,,0,2025-06-21 20:18:30,,2025-06-21 20:18:30,,
1077,IMPORTED,Yanzhong Technology,Xiamen Yanzhong Technology,"Xiamen Yanzhong Technology Co., Ltd.",Strategic / CVC,2018,China,Eastern Asia,Private,Gaming (Content Development/Publishing),Mobile,,Generalist,,,0,2025-06-21 20:11:44,,2025-06-21 20:11:44,,
2828,IMPORTED,Yarnhub Animation Studios,,,Strategic / CVC,2021,USA,North America,Private,Gaming (Content Development/Publishing),PC/Console,,Generalist,,,0,2025-06-21 20:22:33,,2025-06-21 20:22:33,,
11110,IS INCOMPLETE,Yasin Kavsak,,,TestType,1800,notenoughinformation,notenoughinformation,Private,,,,Generalist,,,1,2025-08-30 18:55:27,,2025-08-30 18:55:27,,"Yasin Kavsak, notenoughinformation, notenoughinformation"
3579,ENABLED,Y Combinator,,,Venture Capital & Accelerators,2005,USA,North America,Private,,,,Generalist,,,14,2025-07-24 07:54:58,vsidv1777@gmail.com,2025-07-24 07:54:58,vsidv1777@gmail.com,"Y Combinator, US, North America, https://www.ycombinator.com/"
1130,IMPORTED,YDx Innovation,TSXV:YDX,YDx Innovation (TSXV:YDX),Strategic / CVC,2000,Canada,North America,Private,Platform & Tech,,,Generalist,,,0,2025-06-21 20:12:31,,2025-06-21 20:12:31,,
1404,IMPORTED,Year Young Culture,,,Strategic / CVC,2018,China,Eastern Asia,Private,Gaming (Content Development/Publishing),Outsourcing/WFH,,Generalist,,,0,2025-06-21 20:13:47,,2025-06-21 20:13:47,,
2584,IMPORTED,Yellow,,,Strategic / CVC,2023,USA,North America,Private,Platform & Tech,,AI/ML,Generalist,,,0,2025-06-21 20:20:49,,2025-06-21 20:20:49,,
11061,IS INCOMPLETE,Yellowbell,,,TestType,1800,notenoughinformation,notenoughinformation,Private,,,,Generalist,,,1,2025-08-30 18:55:24,,2025-08-30 18:55:24,,"Yellowbell, notenoughinformation, notenoughinformation"
9889,IS INCOMPLETE,Yellow Blocks,,,TestType,1800,notenoughinformation,notenoughinformation,Private,,,,Generalist,,,1,2025-08-30 18:54:16,,2025-08-30 18:54:16,,"Yellow Blocks, notenoughinformation, notenoughinformation"
2766,IMPORTED,Yellow Lab Games,,,Strategic / CVC,2024,South Africa,Southern Africa,Private,Gaming (Content Development/Publishing),PC/Console,,Generalist,,,0,2025-06-21 20:22:07,,2025-06-21 20:22:07,,
8527,IS INCOMPLETE,Yellow River Global Capital,,,TestType,1800,notenoughinformation,notenoughinformation,Private,,,,Generalist,,,1,2025-08-30 18:52:56,,2025-08-30 18:52:56,,"Yellow River Global Capital, notenoughinformation, notenoughinformation"
11431,IS INCOMPLETE,YellowRockets.vc,,,TestType,1800,notenoughinformation,notenoughinformation,Private,,,,Generalist,,,1,2025-08-30 18:55:46,,2025-08-30 18:55:46,,"YellowRockets.vc, notenoughinformation, notenoughinformation"
11242,IS INCOMPLETE,Yellow Rocks,,,TestType,1800,notenoughinformation,notenoughinformation,Private,,,,Generalist,,,1,2025-08-30 18:55:34,,2025-08-30 18:55:34,,"Yellow Rocks, notenoughinformation, notenoughinformation"
3671,ENABLED,Yes24,,,Strategic / CVC,1999,South Korea,Eastern Asia,Private,Other,,,Generalist,,,1,2025-07-29 10:44:51,vsidv1777@gmail.com,2025-07-29 10:44:51,vsidv1777@gmail.com,"Yes24, KR, Eastern Asia, https://www.yes24.com/Main/default.aspx"
