Date,Year,Quarter,Target name,Investors / Buyers,Type,Category,AI,"Size, $m",% acquired,Sector,Segment,Target's Country,Region,Target Founded,Gender,Target's Website,Short Deal Description,Deal Link,Amount_Status
09/04/2025,2025,Q2'25,Eyeball Games,,Seed round,Early-stage VC,Yes,1.8,,Platform&Tech,Blockchain-powered,Singapore,Asia,2022.0,Men,https://www.eyeball.games/,"Singapore-based web3 game developer Eyeball Games has raised $1.8m in a funding round to support the development of its debut title, Pool Masters. The game is scheduled for release in late 2025. The studio previously raised $1.5m in Jul’23.",https://mobilegamer.biz/the-minds-behind-8-ball-pool-are-back-to-take-on8-ball-pool/,DISCLOSED
10/04/2025,2025,Q2'25,Agonalea Games,Mika Games (lead) /,Seed round,Early-stage VC,No,2.0,,Gaming,Mobile,Argentina,Latin America,2018.0,,https://agonaleagames.com/,"Argentina-based mobile game developer Agonalea Games has raised $2m in a Seed funding round from the Cyprus-based Mika Games gaming fund. The investment will support the development and publication of Punko.io, an F2P hybrid-casual mobile title. This marks Mika Games’ third investment in its broader strategy to deploy $50m in funding for mobile game developers.",https://venturebeat.com/games/mika-games-invests-2m-in-punko-io-developer-agonalea-games/,DISCLOSED
12/04/2025,2025,Q2'25,Cold Iron Studios,Daybreak Games,Corporate,Corporate,No,6.5,,Gaming,PC&Console,United States,North America,2015.0,,http://coldironstudios.com/ ,"US-based gaming studio Cold Iron Studios has raised $6.5m from US-based game developer Daybreak Game Company, a subsidiary of Enad Global 7 (ST: EG7). The funds will support the final-stage development and marketing for Project Avo, a co-op action shooter scheduled for release in the second half of 2025. The deal is a related-party transaction, as Daybreak previously acquired Cold Iron Studios in Aug’20. Daybreak will retain global publishing rights for the title and has secured the right to make the first offer for potential sequels. The investment aligns with EG7’s strategy to drive franchise-led growth in the AA game segment.",https://www.enadglobal7.com/press-releases/daybreak-advances-cold-iron-partnership-with-additional-investment-of-approximately-6-5-usd-million-ahead-of-2025-release/,DISCLOSED
12/04/2025,2025,Q2'25,Storycraft,Khosla Ventures (lead) /,Seed round,Early-stage VC,Yes,3.0,,Gaming,Mobile,Canada,North America,2023.0,,https://www.storycraft.gg/,"Canada-based mobile game developer Storycraft has raised $3m in a Seed funding round led by Khosla Ventures. The funds will support team expansion and the global launch of the company’s upcoming mobile multiplayer platform, allowing users to create interactive story worlds. The platform is in alpha, with a public beta planned for late 2025.",https://venturebeat.com/games/storycraft-raises-3m-for-social-ai-game-to-turn-players-into-creators,DISCLOSED
14/04/2025,2025,Q2'25,Midnite,"Discerning Capital, Raine Group, Play Venture",Series B,Late-stage VC,No,10.0,,Other,Cash-related,United Kingdom,Western Europe,2020.0,Men,https://midnite.com/,Midnite closes series B funding round with $10m in investment,https://www.sportcal.com/betting/midnite-closes-series-b-funding-round-with-10m-in-investment/,DISCLOSED
15/04/2025,2025,Q2'25,China Ruyi (Tencent),,Fixed Income,Public offering,No,302.0,,Gaming,Mobile,China,Asia,1997.0,,https://www.ryholdings.com/,Tencent-backed China Ruyi raises $302 million in convertible bonds,https://www.reuters.com/business/media-telecom/tencent-backed-china-ruyi-aims-raise-up-500-million-convertible-bonds-sources-2025-04-03/,DISCLOSED
15/04/2025,2025,Q2'25,Motorsport Games (NASDAQ: MSGM) ,Pimax,"PIPE, other",Public offering,No,2.5,,Gaming,PC&Console,United States,North America,2018.0,Men,https://motorsportgames.com/,"US-based PC & Console-focused racing game developer Motorsport Games (NASDAQ: MSGM) has raised $2.5m in a funding round involving certain institutional and accredited investors, including an affiliate of VR headset maker Pimax through the issuance of Class A common stock and a pre-funded warrant for additional shares. The funds will be used to improve the company’s cash position, support working capital and corporate expenses, and advance the development of future titles, including the VR racing simulator Le Mans Ultimate, scheduled for release in 2025. The company raised $1m in Jul’24 through a common stock issuance.",https://ir.motorsportgames.com/news-releases/news-release-details/motorsport-games-inc-announces-25-million-strategic-investment,DISCLOSED
15/04/2025,2025,Q2'25,Sonix,,Seed round,Early-stage VC,Yes,2.2,,Platform&Tech,Tech,Switzerland,Western Europe,2019.0,Men,https://www.sonixapp.com/,"Sonix, the leader in ultra-low-latency and AI-powered audio communication for gamers, has secured an additional CHF 1.8 million in funding, bringing its total financing to CHF 6 million. ",https://www.venturelab.swiss/Sonix-raises-CHF-18M-in-Funding-and-opens-crowdfunding-to-empower-gaming-community-ownership,DISCLOSED
16/04/2025,2025,Q2'25,Eloelo,"Play Ventures (lead) / Courtside Ventures, Griffin Gaming Partners, Lumikai, Kalaari Capital, Rocket Capital, WaterBridge Ventures, MIXI",Series B,Late-stage VC,Yes,13.5,,Platform&Tech,Platform,India,Asia,2020.0,Men,https://m.eloelo.in/,"India-based social gaming and live streaming platform Eloelo has raised $13.5m in a Series B funding round led by Play Ventures, with participation from Courtside Ventures, Griffin Gaming Partners, Lumikai, Kalaari Capital, Rocket Capital, WaterBridge Ventures, and MIXI. The funds will be used to integrate generative AI into Eloelo’s social media platform and support international expansion, with a strong focus on the Indian diaspora markets across Asia and the Middle East. Eloelo currently reports an ARR of $23m with 1.5 million paying users. Since 2021, the company has raised $51m across four funding rounds, including a $22m round in Sep’23.",https://www.linkedin.com/posts/antonbackman_were-excited-to-announce-our-latest-lead-activity-7318274247989067777-t-Ic/?utm_medium=ios_app&rcm=ACoAAAeCSqYB2I6EZtcHNiwN5pbvChDr5K8SNGo&utm_source=social_share_send&utm_campaign=copy_link,DISCLOSED
22/04/2025,2025,Q2'25,Generation Esports,PlayVS,Control,M&A,No,0.0,100.0,Esports,Esports,United States,North America,2012.0,,https://www.generationesports.com/,"US-based esports league organizer PlayVS has acquired US-based esports companies Generation Esports and Playfly College Esports for an undisclosed sum. These acquisitions are part of PlayVS’s strategy to strengthen its market position across the scholastic and collegiate esports segments. As a result of the deals, PlayVS now covers over 900 colleges offering various esports disciplines across North America. The company previously expanded into Canada through its acquisition of GameSeta in Jan’21.",https://playvs.com/onenetwork,UNDISCLOSED
22/04/2025,2025,Q2'25,Playfly College Esports,PlayVS,Control,M&A,No,0.0,100.0,Esports,Esports,United States,North America,2009.0,,https://playflycollege.gg/,"US-based esports league organizer PlayVS has acquired US-based esports companies Generation Esports and Playfly College Esports for an undisclosed sum. These acquisitions are part of PlayVS’s strategy to strengthen its market position across the scholastic and collegiate esports segments. As a result of the deals, PlayVS now covers over 900 colleges offering various esports disciplines across North America. The company previously expanded into Canada through its acquisition of GameSeta in Jan’21.",https://playvs.com/onenetwork,UNDISCLOSED
23/04/2025,2025,Q2'25,Spellbook Studio,Zelgor,Control,M&A,No,0.0,100.0,Gaming,Mobile,United States,North America,2011.0,,https://www.spellbook.com/,"Zelgor, has acquired Spellbook Studio, creators of The Infinite Black & The Infinite Black 2.",https://www.globenewswire.com/news-release/2025/04/23/3066404/0/en/Netcapital-Portfolio-Company-Acquires-Spellbook-Studio.html,UNDISCLOSED
24/04/2025,2025,Q2'25,MagicBlock Lab,"Lightspeed Faction (lead) / Maven11, Delphi Digital, Robot Ventures, Mechanism Capital, Equilibrium, Pivot Global",Seed round,Early-stage VC,No,7.5,,Platform&Tech,Blockchain-powered,Singapore,Asia,2022.0,,https://www.magicblock.gg/,"Singapore-based web3 game and application engine developer MagicBlock Labs has raised $7.5m in a Seed funding round led by Lightspeed Faction, with participation from Delphi Digital, Maven 11, Mechanism Capital, Robot Ventures, Equilibrium, Pivot Global, and angel investors. The funds will be used to expand the engineering team and enhance the development of MagicBlock’s on-chain game and application engine for the Solana network, as well as support the growth of its broader developer ecosystem. The company previously raised $3m in Sep’24.",https://www.magicblock.xyz/blog/seed-funding-announcement,DISCLOSED
24/04/2025,2025,Q2'25,Hogo Games,Red Axe Games (lead) /,Seed round,Early-stage VC,No,0.0,,Gaming,Multiplatform,Turkey,MENA,2022.0,,https://www.hogogames.com/,"Turkey-based multiplatform game developer Hogo Games has raised an undisclosed amount at a valuation of $5m from an undisclosed investor. The investment will support team expansion, the development of new titles, and continued support for the studio’s existing games. Hogo Games is currently focused on PC game development, although its portfolio includes four PC titles and nine mobile titles.",https://www.gamigion.com/hogo-games-secures-investment-at-5m-valuation/,UNDISCLOSED
25/04/2025,2025,Q2'25,Advaita Interactive,Krafton,Accelerator/Incubator,Early-stage VC,No,0.0,,Gaming,Multiplatform,India,Asia,2023.0,,https://advaitainteractive.com/,"South Korean gaming holding Krafton (KRX: 259960) has expanded its Krafton India Gaming Incubator, launched initially in Mar’24, to cover more regions within India. The incubator now supports six startups: Kleanup Games, Advaita Interactive, Smash Head Studio, Singular Scheme, Unwind Games, and Ginger Games. These startups will each receive development and administrative support over the next six to twelve months, including funding between $50k and $150k.",https://www.pocketgamer.biz/kraftons-gaming-incubator-taps-six-indian-startups-for-second-cohort/,UNDISCLOSED
25/04/2025,2025,Q2'25,Ginger Games,Krafton,Accelerator/Incubator,Early-stage VC,No,0.0,,Gaming,Mobile,India,Asia,2024.0,,https://gingergames.gg/,"South Korean gaming holding Krafton (KRX: 259960) has expanded its Krafton India Gaming Incubator, launched initially in Mar’24, to cover more regions within India. The incubator now supports six startups: Kleanup Games, Advaita Interactive, Smash Head Studio, Singular Scheme, Unwind Games, and Ginger Games. These startups will each receive development and administrative support over the next six to twelve months, including funding between $50k and $150k.",https://www.pocketgamer.biz/kraftons-gaming-incubator-taps-six-indian-startups-for-second-cohort/,UNDISCLOSED
25/04/2025,2025,Q2'25,Kleanup Games,Krafton,Accelerator/Incubator,Early-stage VC,No,0.0,,Gaming,Multiplatform,India,Asia,2025.0,,https://www.kleanupgames.com/,"South Korean gaming holding Krafton (KRX: 259960) has expanded its Krafton India Gaming Incubator, launched initially in Mar’24, to cover more regions within India. The incubator now supports six startups: Kleanup Games, Advaita Interactive, Smash Head Studio, Singular Scheme, Unwind Games, and Ginger Games. These startups will each receive development and administrative support over the next six to twelve months, including funding between $50k and $150k.",https://www.pocketgamer.biz/kraftons-gaming-incubator-taps-six-indian-startups-for-second-cohort/,UNDISCLOSED
25/04/2025,2025,Q2'25,Singular Scheme,Krafton,Accelerator/Incubator,Early-stage VC,No,0.0,,Gaming,PC&Console,India,Asia,2017.0,,https://singularscheme.com/,"South Korean gaming holding Krafton (KRX: 259960) has expanded its Krafton India Gaming Incubator, launched initially in Mar’24, to cover more regions within India. The incubator now supports six startups: Kleanup Games, Advaita Interactive, Smash Head Studio, Singular Scheme, Unwind Games, and Ginger Games. These startups will each receive development and administrative support over the next six to twelve months, including funding between $50k and $150k.",https://www.pocketgamer.biz/kraftons-gaming-incubator-taps-six-indian-startups-for-second-cohort/,UNDISCLOSED
25/04/2025,2025,Q2'25,Smash Head Studio,Krafton,Accelerator/Incubator,Early-stage VC,No,0.0,,Gaming,Mobile,India,Asia,2017.0,,https://smashheadstudio.com/,"South Korean gaming holding Krafton (KRX: 259960) has expanded its Krafton India Gaming Incubator, launched initially in Mar’24, to cover more regions within India. The incubator now supports six startups: Kleanup Games, Advaita Interactive, Smash Head Studio, Singular Scheme, Unwind Games, and Ginger Games. These startups will each receive development and administrative support over the next six to twelve months, including funding between $50k and $150k.",https://www.pocketgamer.biz/kraftons-gaming-incubator-taps-six-indian-startups-for-second-cohort/,UNDISCLOSED
25/04/2025,2025,Q2'25,Unwind Games,Krafton,Accelerator/Incubator,Early-stage VC,No,0.0,,Gaming,Mobile,India,Asia,2024.0,,https://unwindgames.in/,"South Korean gaming holding Krafton (KRX: 259960) has expanded its Krafton India Gaming Incubator, launched initially in Mar’24, to cover more regions within India. The incubator now supports six startups: Kleanup Games, Advaita Interactive, Smash Head Studio, Singular Scheme, Unwind Games, and Ginger Games. These startups will each receive development and administrative support over the next six to twelve months, including funding between $50k and $150k.",https://www.pocketgamer.biz/kraftons-gaming-incubator-taps-six-indian-startups-for-second-cohort/,UNDISCLOSED
26/04/2025,2025,Q2'25,eXtreme Gammon,Uber founder,Control,M&A,No,0.0,100.0,Gaming,Multiplatform,United States,North America,2000.0,,https://www.extremegammon.com/,"Uber founder, has purchased Gammonsite and eXtreme Gammon and will take over our backgammon products",https://www.bgonline.org/forums/webbbs_config.pl?noframes;read=215808,UNDISCLOSED
28/04/2025,2025,Q2'25,Mint Town,"X&KSK I, LPS (lead) / ",Series D+,Late-stage VC,No,5.0,,Platform&Tech,Blockchain-powered,Japan,Asia,2022.0,,https://minttown.jp/,"Mint Town Secures $5M in Funding Led by X&KSK, Co-Founded by Football Legend Keisuke Honda",https://www.einpresswire.com/article/805726434/mint-town-secures-5m-in-funding-led-by-x-ksk-co-founded-by-football-legend-keisuke-honda,DISCLOSED
28/04/2025,2025,Q2'25,True Gamers,,Seed round,Early-stage VC,No,5.0,,Esports,Esports,United Arab Emirates,MENA,2019.0,Men,https://truegamers.world/,UAE-based esports lounge operator True Gamers has raised $5m in a Seed funding round from undisclosed investors. The funds will be used to support the expansion of the company’s franchise across the MENA region and Europe. True Gamers previously raised $45m for its Saudi Arabia expansion in Jan’24 and currently operates 14 gaming cafes.,https://www.pocketgamer.biz/true-gamers-secures-5m-to-expand-across-mena-and-europe/,DISCLOSED
29/04/2025,2025,Q2'25,RUSH Entertainment,Sonix,Control,M&A,No,0.0,100.0,Esports,Esports,Switzerland,Western Europe,2021.0,,,SONIX Signs Agreement to Acquire RUSH Entertainment AG Assets,https://esportsadvocate.net/2025/04/sonix-signs-agreement-to-acquire-rush-entertainment-ag-assets/,UNDISCLOSED
29/04/2025,2025,Q2'25,Twin Harbour Interactive,"Dorado Games, Bytro",Control,M&A,No,0.0,100.0,Gaming,Multiplatform,Malta,Western Europe,2025.0,Men,https://www.linkedin.com/company/twinharbourinteractive/,"Malta-based mobile game developer Dorado Games and Germany-based browser game developer Bytro have announced a strategic merger, forming a new entity named Twin Harbour Interactive. Both companies specialize in strategic war games for mobile and browser platforms, and together have a combined audience of 2 million MAU. The newly formed entity will hold the game rights to Supremacy: 1914, Call of War 1942, and World War 3.",https://www.linkedin.com/posts/twinharbourinteractive_twinharbourinteractive-gamingnews-gamedev-activity-7322976353908125696-A0hE?utm_source=share&utm_medium=member_desktop&rcm=ACoAADlRzdEBtz5HhOXSl-qM8Xqh498R49_TY5I,UNDISCLOSED
01/05/2025,2025,Q2'25,Supersocial,Super League,Control,M&A,No,0.0,100.0,Gaming,Multiplatform,United States,North America,2020.0,Men,https://www.supersocialinc.com/,"US-based UGC games publisher Super League has acquired US-based Roblox platform game developer Supersocial for an undisclosed sum. The acquisition is part of Super League’s strategy to expand partnerships and scale branded world-building capabilities for advertisers. Together, the two companies have achieved over 390 million visits and 3 billion advertising impressions across 49 Roblox games. Supersocial previously raised $5.2m in a Seed funding round in Sep’21. This deal marks the second acquisition of a Roblox-related company in 2025, with the most recent prior deal being the acquisition of Brookhaven by Voldex in Feb’25.",https://ir.superleague.com/news-events/press-releases/detail/241/super-league-acquires-supersocial-expanding-brand,UNDISCLOSED
02/05/2025,2025,Q2'25,EmptyVessel,NCSoft (KRX: 036570),Corporate,Corporate,No,0.0,,Gaming,PC&Console,United States,North America,2021.0,Men,https://www.emptyvessel.io/,"South Korea-based publisher and game developer NCSoft (KRX: 036570) has made an undisclosed strategic equity investment in US-based PC & Console game developer Emptyvessel. Emptyvessel is currently developing Defect, a AAA cyberpunk squad-based tactical shooter built on Unreal Engine 5. The investment is part of a broader strategic cooperation between the two companies, which includes NCSoft serving as the publisher for Defect. Emptyvessel previously secured an undisclosed Seed round in Mar’24.",https://venturebeat.com/games/ncsoft-makes-strategic-equity-investment-in-fps-studio-emptyvessel/,UNDISCLOSED
03/05/2025,2025,Q2'25,Wanzhanpiwu Cultural Entertainment Development,Sony Group Corporation,Control,M&A,No,0.0,51.0,Other,Hardware,China,Asia,2014.0,,,"China-based subsidiary of Sony Interactive Entertainment (TYO: 6758), Sony China, has acquired the remaining 51% controlling stake in its joint venture with China-based entertainment company Oriental Pearl. The two companies originally partnered in May’14 to support PlayStation hardware distribution in China. Following the transaction, the entity will be renamed Wanzhanpiwu Cultural Entertainment Development, granting Sony full ownership of PlayStation hardware distribution operations in the Chinese market.",https://inf.news/en/economy/8c27e6f77083ac4612c18f2909a3c1f1.html,UNDISCLOSED
07/05/2025,2025,Q2'25,Sett,"Bessemer Venture Partners (lead) / Saga VC, vgames, Arcadia Gaming Advisors",Series A,Early-stage VC,Yes,15.0,,Platform&Tech,Tech,Israel,MENA,2022.0,Men,https://www.sett.ai/,"Israel-based AI game tech company Sett has secured $27m in funding across two tranches - a $12m Seed round from F2, Bessemer Venture Partners, and angel investors, followed by a $15m Series A round led by Bessemer Venture Partners, with participation from Saga VC, vgames, and Akin Babayigit, founder of Arcadia Gaming Advisors. The funding will expand the team, focusing on hiring engineers and AI specialists. Previously operating in stealth mode, Sett is developing AI agents for mobile game marketing and user acquisition, offering tools for playable ads, marketing analytics, ad testing, and optimization.",https://techcrunch.com/2025/05/07/game-sett-funding-a-startup-building-ai-agents-for-game-development-emerges-from-stealth-with-27m/,DISCLOSED
07/05/2025,2025,Q2'25,Sett,"F2, Bessemer Venture Partners",Seed round,Early-stage VC,Yes,12.0,,Platform&Tech,Tech,Israel,MENA,2022.0,Men,https://www.sett.ai/,"Israel-based AI game tech company Sett has secured $27m in funding across two tranches - a $12m Seed round from F2, Bessemer Venture Partners, and angel investors, followed by a $15m Series A round led by Bessemer Venture Partners, with participation from Saga VC, vgames, and Akin Babayigit, founder of Arcadia Gaming Advisors. The funding will expand the team, focusing on hiring engineers and AI specialists. Previously operating in stealth mode, Sett is developing AI agents for mobile game marketing and user acquisition, offering tools for playable ads, marketing analytics, ad testing, and optimization.",https://techcrunch.com/2025/05/07/game-sett-funding-a-startup-building-ai-agents-for-game-development-emerges-from-stealth-with-27m/,DISCLOSED
07/05/2025,2025,Q2'25,Fuse Games,"Griffin Gaming Partners (lead) / NFX, Lakestar, Actera",Series A,Early-stage VC,Yes,7.0,,Gaming,Mobile,Turkey,MENA,2023.0,Men,https://www.fusegam.es/,"Turkey-based mobile game studio Fuse Games has secured $7m in a funding round led by Griffin Gaming Partners, with participation from Lakestar, NFX Capital, and Actera. The proceeds will be used to support company growth, team expansion, and the development of original IPs. Fuse Games is currently working on its debut, undisclosed mobile title. The company previously raised $2m in Jun’23.",https://mobidictum.com/fuse-games-7m-investment-griffin-gaming-partners/,DISCLOSED
07/05/2025,2025,Q2'25,Classy Games Studios,"Merak Capital, Exel by Merak",Seed round,Early-stage VC,No,0.0,,Gaming,Multiplatform,United Arab Emirates,MENA,2020.0,,https://classygamesstudios.com/,"UAE-based multiplatform games developer Classy Games Studios has secured an undisclosed investment from Merak Capital and its accelerator program Exel by Merak. The funds will support the company’s growth, live operations of existing titles, and the development of new projects, including the PC-based RPG detective game SillySuspects, which is currently in development.",https://www.pocketgamer.biz/classy-games-studios-secures-investment-from-merak-capital/,UNDISCLOSED
07/05/2025,2025,Q2'25,Crimson Herring Studios,Zugalu Entertainment,Control,M&A,No,0.0,100.0,Gaming,PC&Console,Canada,North America,2020.0,Men,https://www.crimsonherring.com/,"Canada-based game developer Zugalu Entertainment has acquired Canada-based PC & Console developer and publisher Crimson Herring Studios for an undisclosed sum. The acquisition aims to leverage Crimson Herring’s experience and development capabilities to support Zugalu’s upcoming titles. Crimson Herring will operate under the Zugalu brand, and as part of the deal, Crimson Herring’s CEO will become the COO of Zugalu.",https://www.gamesindustry.biz/zugalu-entertainment-acquires-crimson-herring-studios,UNDISCLOSED
08/05/2025,2025,Q2'25,AlphaGen Intelligence,,"PIPE, other",Public offering,Yes,0.2,,Gaming,VR/AR,Canada,North America,2019.0,,https://www.alphagen.co/,AlphaGen Announces Private Placement of up to $195000,https://www.globenewswire.com/news-release/2025/05/08/3077819/0/en/AlphaGen-Announces-Private-Placement-of-up-to-195-000.html,DISCLOSED
08/05/2025,2025,Q2'25,Ludo,Xsolla,Control,M&A,No,0.0,100.0,Platform&Tech,Tech,United States,North America,2021.0,,https://www.tryludo.com/,"US-based video game commerce company Xsolla has acquired US-based player engagement platform Ludo for an undisclosed sum. The acquisition aims to integrate Ludo’s retention solutions, including questing tools and rewards systems, into Xsolla’s Web Shop. The integration is intended to enhance player engagement, improve retention, and unlock new monetization opportunities. This transaction follows Xsolla’s acquisition of LF.Group in Jul’24, also for an undisclosed amount.",https://xsolla.com/blog/xsolla-and-ludo-bring-code-free-social-questing-to-mobile-game-web-shops?utm_source=organic_social&utm_medium=social&utm_campaign=xsolla-ludo-partnership&utm_content=blog_xsolla-and-ludo-bring-code-free-social-questing-to-mobile-game-web-shops,UNDISCLOSED
08/05/2025,2025,Q2'25,Resurgens Gaming,"Invest Georgia ($500k), Sound Media Ventures, Phoenix Capital Ventures, the family office of Atlanta Hawks All-Star Trae Young",Seed round,Early-stage VC,No,0.0,,Esports,Esports,United States,North America,2019.0,Men,https://www.resurgens.gg/,"US-based media and gaming company Resurgens Gaming has raised an undisclosed seven-figure amount in a Seed Plus funding round. The company secured $500k from Invest Georgia, a state-backed organization, with the remainder raised from Sound Media Ventures, Phoenix Capital Ventures, The Trae Young Family Foundation, and a group of angel investors. The funds will support the growth of Resurgens Gaming’s publishing division and the Ghost Launchpad gaming accelerator launch, focusing on UGC developers building within Fortnite’s editor.",https://venturebeat.com/games/resurgens-gaming-raises-funds-to-launch-ghost-launchpad-game-accelerator/,UNDISCLOSED
09/05/2025,2025,Q2'25,Alpaka Games,Ludus Ventures (lead) / Andreessen Horowitz (a16z) Speedrun and Revo Capital,Seed round,Early-stage VC,No,2.25,,Gaming,Mobile,Turkey,MENA,2024.0,Men,https://alpakagames.co/,"Turkey-based mobile game developer Alpaka Games has raised $2.25m in a debut funding round led by Ludus Ventures, with participation from a16z Speedrun and Revo Capital. The funds will enhance production and marketing capabilities and support the development of new titles. Alpaka Games is focused on building a vertically integrated structure in the hybrid action mobile games segment, encompassing game development and publishing.",https://mobidictum.com/alpaka-games-raises-2-25m/,DISCLOSED
09/05/2025,2025,Q2'25,RHQ Creative,JOGO,Control,M&A,No,0.0,100.0,Gaming,Multiplatform,,,,Men,https://rhqcreative.com/,"Canada-based UGC gaming studio JOGO has acquired UGC content developer RHQ Creative for an undisclosed sum. According to sources, the deal is valued at over $500k, with potential earnouts exceeding $1m contingent on performance milestones. RHQ Creative is a Fortnite map development studio known for creating six maps that have accumulated over 20 million visits and 200 million hours of playtime. JOGO’s own maps have generated a total of 400 million hours of playtime. The acquisition marks the continuation of the 2025 UGC deal spree. You can find the full list of 2025 UGC deals exclusively on our Patreon.",https://variety.com/2025/gaming/news/typical-gamer-jogo-acquires-fortnite-studio-rhq-creative-1236392371/,UNDISCLOSED
13/05/2025,2025,Q2'25,StudioZ,Boat,Control,M&A,No,1.4,100.0,Gaming,Mobile,Japan,Asia,2016.0,,https://studioz.co.jp/,"Boat LLC agreed to acquire StudioZ Inc from CROOZ, Inc. for ¥200 million.",https://www.marketscreener.com/quote/stock/CROOZ-INC-11551128/news/Boat-LLC-agreed-to-acquire-StudioZ-Inc-from-CROOZ-Inc-for-200-million-49959882/,DISCLOSED
13/05/2025,2025,Q2'25,Reflection Games,,Series A,Early-stage VC,No,1.1,,Gaming,Mobile,United States,North America,2021.0,,https://www.reflection.games/,Seattle studio led by Big Fish founder raises more cash for mobile battler ‘Mutant Forge’,https://www.geekwire.com/2025/seattle-studio-reflection-games-raises-more-cash-for-mobile-battler-mutant-forge/,DISCLOSED
14/05/2025,2025,Q2'25,TaleMonster Games,"General Catalyst (lead) / Andreessen Horowitz (a16z) Speedrun, Arcadia Gaming Advisors, Ludus Ventures",Seed round,Early-stage VC,No,7.0,,Gaming,Mobile,Turkey,MENA,2024.0,,https://talemonster.games/,"Turkey-based casual mobile game developer TaleMonster Games has raised $7m in a Seed funding round led by General Catalyst, with participation from A16z Speedrun, Arcadia Gaming Advisors, and Ludus Ventures. The funds will be used for team expansion and developing evergreen puzzle titles. Founded by veterans of Peak Games, the studio launched its debut Match-3 title, Match Valley, in Sep’24. This investment marks the twelfth financial deal in the rapidly growing Turkish gaming market. You can find the complete 2025 Turkey gaming deals list by subscribing to our Patreon.",https://venturebeat.com/games/talemonster-games-raises-7m-to-make-casual-mobile-games/,DISCLOSED
14/05/2025,2025,Q2'25,Layer AI,Arcadia Gaming Advisors and the investment vehicle of King co-founder Riccardo Zaccon (lead) /  e2.vc,Seed round,Early-stage VC,Yes,6.5,,Platform&Tech,Tech,United States,North America,2023.0,Mixed,https://www.layer.ai/,"US-based AI tech company Layer AI has raised $6.5m in a Seed funding round led by Arcadia Gaming Advisors and the investment vehicle of King co-founder Riccardo Zacconi, with participation from e2.vc. Layer AI focuses on AI-powered productivity solutions for game visuals, including in-game assets, artwork, and marketing materials. Its tools are currently used by major studios such as Tripledot, Zynga, Machine Zone, SciPlay, and Huuuge Games. The company raised $1.8m in a Seed round in Nov’23.",https://venturebeat.com/game-development/layer-raises-6-5m-for-next-generation-production-tools-for-game-makers/,DISCLOSED
14/05/2025,2025,Q2'25,Super League Gaming (NASDAQ: SLGG),,"PIPE, other",Public offering,No,0.98,,Esports,Esports,United States,North America,2014.0,Men,https://www.superleague.com/,"Super League Enterprise, Inc. Announces Exercise of Over-Allotment Option in Public Offering",https://ir.superleague.com/news-events/press-releases/detail/247/super-league-enterprise-inc-announces-exercise-of,DISCLOSED
14/05/2025,2025,Q2'25,Brownies,MUTAN,Control,M&A,No,0.0,100.0,Gaming,PC&Console,Japan,Asia,2012.0,,https://brownie-games.co.jp/,MUTAN acquires Brownies,https://www.gematsu.com/2025/05/mutan-acquires-brownies#:~:text=MUTAN%20acquires%20Brownies%20%2D%20Gematsu,UNDISCLOSED
14/05/2025,2025,Q2'25,Swift Games,Ares Interactive,Control,M&A,No,0.0,100.0,Gaming,Mobile,Germany,Western Europe,2021.0,,https://www.swift-games.com/,"US-based mobile game developer Ares Interactive has acquired Heroes vs Hordes from Germany-based mobile game publisher Swift Games for an undisclosed sum. Legal documentation changes suggest a potential full acquisition of Swift Games as well. According to AppMagic, Heroes vs Hordes is a mobile roguelike RPG that has generated $31m in IAP revenue. Ares Interactive was founded in 2024 by former Glu Mobile executives.",https://mobilegamer.biz/ares-interactive-are-niccolo-de-masi-and-mike-delaet-quietly-building-glu-2-0,UNDISCLOSED
15/05/2025,2025,Q2'25,Cartwheel,"Craft Ventures (lead) / WndrCo, Tirta Ventures, Runway, Accel, Khosla Human Ventures",Seed round,Early-stage VC,No,10.0,,Platform&Tech,Tech,United States,North America,,,https://getcartwheel.com/,AI Startup Cartwheel Raises $10 Million; Releases Its First Character Animation Tools,https://variety.com/2025/artisans/news/ai-cartwheel-raises-10-million-character-animation-1236395878/,DISCLOSED
15/05/2025,2025,Q2'25,Studio42,"Play Ventures (lead) / GEM Capital, Arcadia Gaming Advisors",Seed round,Early-stage VC,No,3.6,,Gaming,Mobile,Cyprus,Western Europe,2025.0,Men,https://std42.com/,"Cyprus-based mobile game developer Studio42 has raised $3.6m in a Seed funding round led by Play Ventures, with participation from GEM Capital and Arcadia Gaming Advisors. The funds will support the development of the studio’s debut hybrid-casual puzzle title. Studio42 was founded by former Belka Games executives.",https://www.pocketgamer.biz/studio42-raises-36m-to-accelerate-mobile-game-development,DISCLOSED
15/05/2025,2025,Q2'25,Bigetron Esports,Team Vitality,Control,M&A,No,0.0,100.0,Esports,Esports,Indonesia,Asia,2017.0,Men,https://bigetron.gg/,"France-based esports organization Team Vitality has acquired Indonesia-based esports organization Bigetron Esports for an undisclosed sum. The acquisition aims to strengthen Team Vitality’s position in the mobile esports segment, particularly in titles such as Mobile Legends: Bang Bang, PUBG Mobile, Free Fire, and Honor of Kings, while supporting its expansion into Southeast Asia. As part of the deal, Bigetron will rebrand itself as Bigetron by Vitality.",https://vitality.gg/en-world/blogs/actualites/team-vitality-accelere-sa-croissance-internationale-avec-l-acquisition-du-club-d-esport-indonesien-bigetron-esports,UNDISCLOSED
