id,status,name,also_known_as,aliases,type,founded,hq_country,hq_region,ownership,sector,segment,features,specialization,aum,parent_company,transactions_count,was_added,created_by,was_changed,modified_by,search_index,arc_website,IG_ID,investor_role
,TO BE ENRICHED,Notch Venture,,,Investor,,,,Private,,,,Generalist,,,0,2025-09-05 01:23:37,,2025-09-05 01:23:37,,Notch Venture,,3733,participant
,TO BE ENRICHED,Nvidia,,,Investor,,,,Private,,,,Generalist,,,0,2025-09-05 01:23:37,,2025-09-05 01:23:37,,Nvidia,,3281,lead
,TO BE ENRICHED,O.G. Tech Partners,,,Investor,,,,Private,,,,Generalist,,,0,2025-09-05 01:23:37,,2025-09-05 01:23:37,,O.G. Tech Partners,,2535,participant
,TO BE ENRICHED,OIG,,,Investor,,,,Private,,,,Generalist,,,0,2025-09-05 01:23:37,,2025-09-05 01:23:37,,OIG,,1973,participant
,TO BE ENRICHED,OKCoinJapan,,,Investor,,,,Private,,,,Generalist,,,0,2025-09-05 01:23:37,,2025-09-05 01:23:37,,OKCoinJapan,,2482,participant
,TO BE ENRICHED,OKEx Blockdream Ventures,,,Investor,,,,Private,,,,Generalist,,,0,2025-09-05 01:23:37,,2025-09-05 01:23:37,,OKEx Blockdream Ventures,,1612,participant
,TO BE ENRICHED,OKX Ventures,,,Investor,,,,Private,,,,Generalist,,,0,2025-09-05 01:23:37,,2025-09-05 01:23:37,,OKX Ventures,,"3147, 3358","lead, participant"
,TO BE ENRICHED,OKX Ventures.,,,Investor,,,,Private,,,,Generalist,,,0,2025-09-05 01:23:37,,2025-09-05 01:23:37,,OKX Ventures.,,2482,participant
,TO BE ENRICHED,OMERS Ventures,,,Investor,,,,Private,,,,Generalist,,,0,2025-09-05 01:23:37,,2025-09-05 01:23:37,,OMERS Ventures,,3526,participant
,IMPORTED,OasisVR,,,Strategic / CVC,2018,China,Eastern Asia,Private,Gaming (Content Development/Publishing),VR/AR,,Generalist,,,0,2025-09-05 01:23:33,,2025-09-05 01:23:33,,"OasisVR, China, Eastern Asia",https://store.steampowered.com/app/1163130/Oasis_VR/,86,TARGET
,IMPORTED,Ocean Drive Studio,,,Strategic / CVC,2019,South Korea,Eastern Asia,Private,Gaming (Content Development/Publishing),PC/Console,,Generalist,,,0,2025-09-05 01:23:35,,2025-09-05 01:23:35,,"Ocean Drive Studio, South Korea, Eastern Asia",https://oceandrive.studio/,2683,TARGET
,TO BE ENRICHED,Oceans Ventures,,,Investor,,,,Private,,,,Generalist,,,0,2025-09-05 01:23:37,,2025-09-05 01:23:37,,Oceans Ventures,,2274,participant
,TO BE ENRICHED,Octava,,,Investor,,,,Private,,,,Generalist,,,0,2025-09-05 01:23:37,,2025-09-05 01:23:37,,Octava,,1186,participant
,TO BE ENRICHED,Oculus co-founder Nate Mitchell,,,Investor,,,,Private,,,,Generalist,,,0,2025-09-05 01:23:37,,2025-09-05 01:23:37,,Oculus co-founder Nate Mitchell,,3248,participant
,IMPORTED,Odyssey Interactive,,,Strategic / CVC,2020,Canada,North America,Private,Gaming (Content Development/Publishing),Multiplatform/Web,,Generalist,,,0,2025-09-05 01:23:34,,2025-09-05 01:23:34,,"Odyssey Interactive, Canada, North America",,373,TARGET
,IMPORTED,Offworld Industries,,,Strategic / CVC,2014,Canada,North America,Private,Gaming (Content Development/Publishing),PC/Console,,Generalist,,,1,2025-09-05 01:23:35,,2025-09-05 01:23:35,,"Offworld Industries, Canada, North America",https://www.offworldindustries.com/,1862,TARGET
,IMPORTED,Old Glory Studios,,,Strategic / CVC,2023,USA,North America,Private,Gaming (Content Development/Publishing),PC/Console,,Generalist,,,0,2025-09-05 01:23:37,,2025-09-05 01:23:37,,"Old Glory Studios, USA, North America",https://oldglorystudios.us/,3827,TARGET
,IMPORTED,Omaken Sports,,,Strategic / CVC,2020,Norway,Nordic Countries,Private,Esports,Esports,,Generalist,,,1,2025-09-05 01:23:34,,2025-09-05 01:23:34,,"Omaken Sports, Norway, Nordic Countries",,807,TARGET
,IMPORTED,Omeda Studios,,,Strategic / CVC,2020,United Kingdom,British Isles,Private,Gaming (Content Development/Publishing),Multiplatform/Web,,Generalist,,,0,2025-09-05 01:23:35,,2025-09-05 01:23:35,,"Omeda Studios, United Kingdom, British Isles",https://predecessorgame.com/,2171,TARGET
,IMPORTED,Omnia Media,,,Strategic / CVC,2012,USA,North America,Private,Platform & Tech,Platform,,Generalist,,,0,2025-09-05 01:23:37,,2025-09-05 01:23:37,,"Omnia Media, USA, North America",https://www.omniamedia.co/,4187,TARGET
,IMPORTED,Omnic.AI,,,Strategic / CVC,2021,USA,North America,Private,Esports,Esports,AI/ML,Generalist,,,0,2025-09-05 01:23:35,,2025-09-05 01:23:35,,"Omnic.AI, USA, North America",https://omnic.ai/,1791,TARGET
,IMPORTED,OnChain Studios,,,Strategic / CVC,2021,USA,North America,Private,Platform & Tech,Blockchain-powered,Blockchain/web3,Generalist,,,0,2025-09-05 01:23:35,,2025-09-05 01:23:35,,"OnChain Studios, USA, North America",https://www.onchainstudios.com/,1462,TARGET
,IMPORTED,Oncade,,,Strategic / CVC,2025,United States,North America,Private,Platform & Tech,Platform & Tech,Blockchain/web3,Generalist,,,0,2025-09-05 01:23:37,,2025-09-05 01:23:37,,"Oncade, United States, North America",https://www.oncade.xyz/,4053,TARGET
,IMPORTED,Oneiric Gaming,,,Strategic / CVC,2020,India,Southern and Central_Asia,Private,Other,Multiplatform,Cash/Skill-based/RMG,Generalist,,,0,2025-09-05 01:23:35,,2025-09-05 01:23:35,,"Oneiric Gaming, India, Southern and Central_Asia",https://oneiricgaming.com/,1588,TARGET
,IMPORTED,Onibi,,,Strategic / CVC,2023,USA,North America,Private,Gaming (Content Development/Publishing),PC/Console,,Generalist,,,0,2025-09-05 01:23:36,,2025-09-05 01:23:36,,"Onibi, USA, North America",https://www.onibi.gg/,3132,TARGET
,TO BE ENRICHED,OpenSea Ventures,,,Investor,,,,Private,,,,Generalist,,,0,2025-09-05 01:23:37,,2025-09-05 01:23:37,,OpenSea Ventures,,2175,participant
,TO BE ENRICHED,Optimove,,,Investor,,,,Private,,,,Generalist,,,0,2025-09-05 01:23:37,,2025-09-05 01:23:37,,Optimove,,3916,lead
,IMPORTED,Orange Cap Games,,,Strategic / CVC,2023,USA,North America,Private,Platform & Tech,Blockchain-powered,Blockchain/web3,Generalist,,,0,2025-09-05 01:23:36,,2025-09-05 01:23:36,,"Orange Cap Games, USA, North America",https://www.orangecapgames.com/,"3640, 4075","TARGET, TARGET"
,TO BE ENRICHED,Orient Hontai Capital,,,Investor,,,,Private,,,,Generalist,,,0,2025-09-05 01:23:37,,2025-09-05 01:23:37,,Orient Hontai Capital,,68,participant
,IMPORTED,Oshoma Games,,,Strategic / CVC,2000,Nigeria,Western Africa,Private,Gaming (Content Development/Publishing),PC/Console,,Generalist,,,0,2025-09-05 01:23:36,,2025-09-05 01:23:36,,"Oshoma Games, Nigeria, Western Africa",,2951,TARGET
,IMPORTED,OtherSide Entertainment,,,Strategic / CVC,2013,USA,North America,Private,Gaming (Content Development/Publishing),PC/Console,,Generalist,,,0,2025-09-05 01:23:36,,2025-09-05 01:23:36,,"OtherSide Entertainment, USA, North America",https://otherside-e.com/,2867,TARGET
,TO BE ENRICHED,Ourpalm Co,,,Investor,,,,Private,,,,Generalist,,,0,2025-09-05 01:23:37,,2025-09-05 01:23:37,,Ourpalm Co,,3245,lead
,IMPORTED,OverActive Media,,OverActive Media Group,Strategic / CVC,2018,Canada,North America,Private,Esports,Esports,,Generalist,,,0,2025-09-05 01:23:34,,2025-09-05 01:23:34,,"OverActive Media, Canada, North America",,933,TARGET
,IMPORTED,Overture Games,,,Strategic / CVC,2022,USA,North America,Private,Gaming (Content Development/Publishing),Multiplatform/Web,,Generalist,,,0,2025-09-05 01:23:36,,2025-09-05 01:23:36,,"Overture Games, USA, North America",https://www.overture.games/,3365,TARGET
,TO BE ENRICHED,Overwolf,,,Investor,,,,Private,,,,Generalist,,,0,2025-09-05 01:23:37,,2025-09-05 01:23:37,,Overwolf,,"2782, 3102, 4041","participant, participant, participant"
,IMPORTED,Ovomind,,,Strategic / CVC,2019,Switzerland,Western Europe,Private,Platform & Tech,Tech,,Generalist,,,0,2025-09-05 01:23:35,,2025-09-05 01:23:35,,"Ovomind, Switzerland, Western Europe",https://www.ovomind.com/,2396,TARGET
,IMPORTED,OwnersBox,,,Strategic / CVC,2019,Canada,North America,Private,Other,Cash-related,Cash/Skill-based/RMG,Generalist,,,0,2025-09-05 01:23:33,,2025-09-05 01:23:33,,"OwnersBox, Canada, North America",https://www.ownersbox.com/,298,TARGET
,TO BE ENRICHED,Ozgur Aksoy,,,Investor,,,,Private,,,,Generalist,,,0,2025-09-05 01:23:37,,2025-09-05 01:23:37,,Ozgur Aksoy,,2306,participant
,IMPORTED,Ozone Story Tech,,,Strategic / CVC,2022,USA,North America,Private,Platform & Tech,Tech,AI/ML,Generalist,,,0,2025-09-05 01:23:36,,2025-09-05 01:23:36,,"Ozone Story Tech, USA, North America",https://ozone3d.com/,3675,TARGET
,TO BE ENRICHED,PANONY,,,Investor,,,,Private,,,,Generalist,,,0,2025-09-05 01:23:37,,2025-09-05 01:23:37,,PANONY,,2114,participant
,TO BE ENRICHED,PG Capital,,,Investor,,,,Private,,,,Generalist,,,0,2025-09-05 01:23:37,,2025-09-05 01:23:37,,PG Capital,,3923,participant
,IMPORTED,Paidia Gaming,,,Strategic / CVC,2021,Canada,North America,Private,Platform & Tech,Platform,,Generalist,,,0,2025-09-05 01:23:35,,2025-09-05 01:23:35,,"Paidia Gaming, Canada, North America",www.paidiagamingcompany.com,1782,TARGET
,IMPORTED,Paidia esports,,,Strategic / CVC,2021,Canada,North America,Private,Esports,Esports,,Generalist,,,0,2025-09-05 01:23:36,,2025-09-05 01:23:36,,"Paidia esports, Canada, North America",www.paidiagamingcompany.com,2964,TARGET
,IMPORTED,Palladio AI,,,Strategic / CVC,2023,United States,North America,Private,Platform & Tech,Platform & Tech,AI/ML,Generalist,,,0,2025-09-05 01:23:37,,2025-09-05 01:23:37,,"Palladio AI, United States, North America",https://www.palladio.ai/,4162,TARGET
,TO BE ENRICHED,Pantera Capital,,,Investor,,,,Private,,,,Generalist,,,0,2025-09-05 01:23:37,,2025-09-05 01:23:37,,Pantera Capital,,4090,lead
,IMPORTED,Paper Boat Apps,,,Strategic / CVC,1999,India,Southern and Central_Asia,Private,Gaming (Content Development/Publishing),Mobile,,Generalist,,,0,2025-09-05 01:23:36,,2025-09-05 01:23:36,,"Paper Boat Apps, India, Southern and Central_Asia",https://kiddopia.paperboatapps.com/,3547,TARGET
,TO BE ENRICHED,Paradigm,,,Investor,,,,Private,,,,Generalist,,,0,2025-09-05 01:23:37,,2025-09-05 01:23:37,,Paradigm,,"1986, 4085","participant, lead"
,ENABLED,Parallelz,,,Strategic / CVC,2021,Canada,North America,Private,Platform & Tech,Tech,,Generalist,,,0,2025-09-05 01:23:35,,2025-09-05 01:23:35,,"Parallelz, Canada, North America",https://parallelz.com/#section3,2158,TARGET
,TO BE ENRICHED,Pareto Holdings,,,Investor,,,,Private,,,,Generalist,,,0,2025-09-05 01:23:37,,2025-09-05 01:23:37,,Pareto Holdings,,1462,participant
,TO BE ENRICHED,Paribu Ventures,,,Investor,,,,Private,,,,Generalist,,,0,2025-09-05 01:23:37,,2025-09-05 01:23:37,,Paribu Ventures,,2491,participant
,TO BE ENRICHED,Partnerinvest Norr,,,Investor,,,,Private,,,,Generalist,,,0,2025-09-05 01:23:37,,2025-09-05 01:23:37,,Partnerinvest Norr,,4098,participant
,TO BE ENRICHED,Paul Della Bitta,,,Investor,,,,Private,,,,Generalist,,,0,2025-09-05 01:23:37,,2025-09-05 01:23:37,,Paul Della Bitta,,373,participant
,IMPORTED,Payment Labs,,,Strategic / CVC,2020,United States,North America,Private,Platform & Tech,Platform & Tech,,Generalist,,,0,2025-09-05 01:23:37,,2025-09-05 01:23:37,,"Payment Labs, United States, North America",https://www.paymentlabs.io/,4172,TARGET
,TO BE ENRICHED,People Can Fly,,,Investor,,,,Private,,,,Generalist,,,0,2025-09-05 01:23:37,,2025-09-05 01:23:37,,People Can Fly,,1005,lead
,IMPORTED,People Can Fly,,,Strategic / CVC,2002,Poland,Eastern Europe,Private,Gaming (Content Development/Publishing),PC/Console,,Generalist,,,3,2025-09-05 01:23:34,,2025-09-05 01:23:34,,"People Can Fly, Poland, Eastern Europe",,661,TARGET
,TO BE ENRICHED,Perennial,,,Investor,,,,Private,,,,Generalist,,,0,2025-09-05 01:23:37,,2025-09-05 01:23:37,,Perennial,,1186,participant
,TO BE ENRICHED,Perridon Holdings,,,Investor,,,,Private,,,,Generalist,,,0,2025-09-05 01:23:37,,2025-09-05 01:23:37,,Perridon Holdings,,2781,participant
,TO BE ENRICHED,PetRock Capital,,,Investor,,,,Private,,,,Generalist,,,0,2025-09-05 01:23:37,,2025-09-05 01:23:37,,PetRock Capital,,2114,participant
,TO BE ENRICHED,Peter Vesterbacka,,,Investor,,,,Private,,,,Generalist,,,0,2025-09-05 01:23:37,,2025-09-05 01:23:37,,Peter Vesterbacka,,218,participant
,TO BE ENRICHED,Phil Schwarz,,,Investor,,,,Private,,,,Generalist,,,0,2025-09-05 01:23:37,,2025-09-05 01:23:37,,Phil Schwarz,,3102,participant
,TO BE ENRICHED,Phoenix Equity Partners,,,Investor,,,,Private,,,,Generalist,,,0,2025-09-05 01:23:37,,2025-09-05 01:23:37,,Phoenix Equity Partners,,857,lead
,IMPORTED,Phosphor games,,,Strategic / CVC,2009,USA,North America,Private,Gaming (Content Development/Publishing),VR/AR,,Generalist,,,0,2025-09-05 01:23:34,,2025-09-05 01:23:34,,"Phosphor games, USA, North America",,1005,TARGET
,ENABLED,Pimax,,,Strategic / CVC,2015,China,Eastern Asia,Private,Other,Hardware,,Generalist,,,1,2025-09-05 01:23:34,,2025-09-05 01:23:34,,"Pimax, China, Eastern Asia",https://pimax.com/,"512, 3830","TARGET, TARGET"
,ENABLED,Pinata,,Pi̱ata,Strategic / CVC,2008,Finland,Nordic Countries,Private,Gaming (Content Development/Publishing),Outsourcing/WFH,,Generalist,,Metacore,0,2025-09-05 01:23:36,,2025-09-05 01:23:36,,"Pinata, Finland, Nordic Countries",https://pinata.fi/,3022,TARGET
,IMPORTED,Pioneer Media Holdings,,,Strategic / CVC,2017,Canada,North America,Private,Platform & Tech,Blockchain-powered,Blockchain/web3,Generalist,,,1,2025-09-05 01:23:35,,2025-09-05 01:23:35,,"Pioneer Media Holdings, Canada, North America",http://www.p10neer.com/,1896,TARGET
,IMPORTED,Pittsburgh Knights,,,Strategic / CVC,2017,USA,North America,Private,Esports,Esports,,Generalist,,,0,2025-09-05 01:23:35,,2025-09-05 01:23:35,,"Pittsburgh Knights, USA, North America",https://knights.gg/,"2472, 2888","TARGET, TARGET"
,TO BE ENRICHED,Pivot Ventures,,,Investor,,,,Private,,,,Generalist,,,0,2025-09-05 01:23:37,,2025-09-05 01:23:37,,Pivot Ventures,,2819,participant
,TO BE ENRICHED,Pixeldog,,,Investor,,,,Private,,,,Generalist,,,0,2025-09-05 01:23:37,,2025-09-05 01:23:37,,Pixeldog,,4078,lead
,IMPORTED,Place War,,,Strategic / CVC,2021,Philippines,Southeast Asia,Private,Platform & Tech,Blockchain-powered,Blockchain/web3,Generalist,,,0,2025-09-05 01:23:35,,2025-09-05 01:23:35,,"Place War, Philippines, Southeast Asia",www.placewar.io,1459,TARGET
,IMPORTED,Place War,,,Strategic / CVC,2021,Philippines,Southeast Asia,Private,Platform & Tech,Blockchain-powered,Blockchain/web3,Generalist,,,0,2025-09-05 01:23:36,,2025-09-05 01:23:36,,"Place War, Philippines, Southeast Asia",https://placewar.io/,2798,TARGET
,IMPORTED,Plane Evolution IP,,,Strategic / CVC,2022,United States,North America,Private,Gaming (Content & Development Publishing),Mobile,,Generalist,,,0,2025-09-05 01:23:37,,2025-09-05 01:23:37,,"Plane Evolution IP, United States, North America",https://globalchamp.io/,4105,TARGET
,TO BE ENRICHED,Planetarium,,,Investor,,,,Private,,,,Generalist,,,0,2025-09-05 01:23:37,,2025-09-05 01:23:37,,Planetarium,,4116,participant
,ENABLED,Planetarium Labs,"Planetarium, Nine Chronicles",Nine Chronicles (Planetarium),Strategic / CVC,2022,Singapore,Southeast Asia,Private,Platform & Tech,Blockchain-powered,Blockchain/web3,Generalist,,,8,2025-09-05 01:23:34,,2025-09-05 01:23:34,,"Planetarium Labs, Singapore, Southeast Asia",https://docs.nine-chronicles.com/,1254,TARGET
,ENABLED,Planetarium Labs,"Planetarium, Nine Chronicles",Nine Chronicles (Planetarium),Strategic / CVC,2022,Singapore,Southeast Asia,Private,Platform & Tech,Blockchain-powered,Blockchain/web3,Generalist,,,8,2025-09-05 01:23:35,,2025-09-05 01:23:35,,"Planetarium Labs, Singapore, Southeast Asia",https://nine-chronicles.com/,1702,TARGET
,TO BE ENRICHED,Planetarium Labs,,,Investor,,,,Private,,,,Generalist,,,0,2025-09-05 01:23:37,,2025-09-05 01:23:37,,Planetarium Labs,,3615,lead
,ENABLED,Planetarium Labs,"Planetarium, Nine Chronicles",Nine Chronicles (Planetarium),Strategic / CVC,2022,Singapore,Southeast Asia,Private,Platform & Tech,Blockchain-powered,Blockchain/web3,Generalist,,,8,2025-09-05 01:23:37,,2025-09-05 01:23:37,,"Planetarium Labs, Singapore, Southeast Asia",https://www.planetariumlabs.com,3962,TARGET
,TO BE ENRICHED,Platinum Equity,,,Investor,,,,Private,,,,Generalist,,,0,2025-09-05 01:23:37,,2025-09-05 01:23:37,,Platinum Equity,,1076,lead
,IMPORTED,Platinum Games,,,Strategic / CVC,2006,Japan,Eastern Asia,Private,Gaming (Content Development/Publishing),PC/Console,,Generalist,,,0,2025-09-05 01:23:33,,2025-09-05 01:23:33,,"Platinum Games, Japan, Eastern Asia",https://www.platinumgames.com/,8,TARGET
,IMPORTED,Play AI,,,Strategic / CVC,2000,USA,North America,Private,Platform & Tech,Blockchain-powered,"AI/ML, Blockchain/web3",Generalist,,,0,2025-09-05 01:23:36,,2025-09-05 01:23:36,,"Play AI, USA, North America",https://playai.network/,3429,TARGET
,ENABLED,Play Magnus,OB:PMG,Play Magnus (OB:PMG),Strategic / CVC,2013,Norway,Nordic Countries,Private,Gaming (Content Development/Publishing),Multiplatform/Web,,Generalist,,,0,2025-09-05 01:23:33,,2025-09-05 01:23:33,,"Play Magnus, Norway, Nordic Countries",https://www.playmagnusgroup.com/,"50, 487","TARGET, TARGET"
,TO BE ENRICHED,Play Ventures,,,Investor,,,,Private,,,,Generalist,,,0,2025-09-05 01:23:37,,2025-09-05 01:23:37,,Play Ventures,,4112,participant
,IMPORTED,Play XD,,,Strategic / CVC,2019,United Kingdom,Western Europe,Private,Gaming (Content & Development Publishing),VR/AR,,Generalist,,,0,2025-09-05 01:23:37,,2025-09-05 01:23:37,,"Play XD, United Kingdom, Western Europe",https://playxd.co.uk/,3885,TARGET
,IMPORTED,PlayJoy Games,,,Strategic / CVC,2018,Spain,Southern Europe,Private,Gaming (Content Development/Publishing),Multiplatform/Web,,Generalist,,,0,2025-09-05 01:23:34,,2025-09-05 01:23:34,,"PlayJoy Games, Spain, Southern Europe",,849,TARGET
,IMPORTED,PlaySafe ID,,,Strategic / CVC,2024,United Kingdom,Western Europe,Private,Platform & Tech,Platform & Tech,,Generalist,,,0,2025-09-05 01:23:37,,2025-09-05 01:23:37,,"PlaySafe ID, United Kingdom, Western Europe",https://playsafeid.com/,4041,TARGET
,IMPORTED,PlaySide Studios,ASX:PLY,PlaySide Studios (ASX:PLY),Strategic / CVC,2017,Australia,Australia and New_Zealand,Private,Gaming (Content Development/Publishing),Mobile,,Generalist,,,0,2025-09-05 01:23:34,,2025-09-05 01:23:34,,"PlaySide Studios, Australia, Australia and New_Zealand",,586,TARGET
,IMPORTED,Playcast.io,,,Strategic / CVC,2021,USA,North America,Private,Platform & Tech,Tech,,Generalist,,,0,2025-09-05 01:23:36,,2025-09-05 01:23:36,,"Playcast.io, USA, North America",https://playcast.io/,3182,TARGET
,IMPORTED,PlayerzPot,,,Strategic / CVC,2015,India,Southern and Central_Asia,Private,Other,Cash-related,Cash/Skill-based/RMG,Generalist,,,0,2025-09-05 01:23:34,,2025-09-05 01:23:34,,"PlayerzPot, India, Southern and Central_Asia",,577,TARGET
,IMPORTED,Playful Studios (The Wildcard Alliance),,,Strategic / CVC,2012,United States,North America,Private,Platform & Tech,Platform & Tech,Blockchain/web3,Generalist,,,0,2025-09-05 01:23:37,,2025-09-05 01:23:37,,"Playful Studios (The Wildcard Alliance), United States, North America",https://playfulstudios.com/,4085,TARGET
,IMPORTED,Playmaji,,,Strategic / CVC,2015,USA,North America,Private,Platform & Tech,Tech,,Generalist,,,0,2025-09-05 01:23:36,,2025-09-05 01:23:36,,"Playmaji, USA, North America",https://polymega.com/,2890,TARGET
,IMPORTED,Playpulse,,,Strategic / CVC,2016,Norway,Nordic Countries,Private,Other,Hardware,,Generalist,,,0,2025-09-05 01:23:35,,2025-09-05 01:23:35,,"Playpulse, Norway, Nordic Countries",http://www.playpulse.no/,2475,TARGET
,TO BE ENRICHED,Playrix,,,Investor,,,,Private,,,,Generalist,,,0,2025-09-05 01:23:37,,2025-09-05 01:23:37,,Playrix,,"1776, 4130","lead, lead"
,ENABLED,Playstudios,,,Strategic / CVC,2011,USA,North America,Public,Gaming (Content Development/Publishing),Mobile,,Generalist,,,5,2025-09-05 01:23:34,,2025-09-05 01:23:34,,"Playstudios, USA, North America",https://playstudios.com/about-us/,1159,TARGET
,ENABLED,Playtika,NASDAQ: PLTK,Playtika (NASDAQ: PLTK),Strategic / CVC,2010,Israel,Middle East,Public,Gaming (Content Development/Publishing),Mobile,,Gaming,,Giant Network Group,21,2025-09-05 01:23:34,,2025-09-05 01:23:34,,"Playtika, Israel, Middle East",,867,TARGET
,IMPORTED,Playtron,,,Strategic / CVC,2022,USA,North America,Private,Other,Hardware,,Generalist,,,0,2025-09-05 01:23:36,,2025-09-05 01:23:36,,"Playtron, USA, North America",https://www.playtron.one/,3283,TARGET
,IMPORTED,Plot Twist,,,Strategic / CVC,2013,Poland,Eastern Europe,Private,Gaming (Content Development/Publishing),PC/Console,,Generalist,,,0,2025-09-05 01:23:35,,2025-09-05 01:23:35,,"Plot Twist, Poland, Eastern Europe",https://plottwist.games/,"2369, 3004","TARGET, TARGET"
,TO BE ENRICHED,Plutus.vc,,,Investor,,,,Private,,,,Generalist,,,0,2025-09-05 01:23:37,,2025-09-05 01:23:37,,Plutus.vc,,1973,participant
,TO BE ENRICHED,Poker Central,,,Investor,,,,Private,,,,Generalist,,,0,2025-09-05 01:23:37,,2025-09-05 01:23:37,,Poker Central,,748,lead
,TO BE ENRICHED,PokerGo,,,Investor,,,,Private,,,,Generalist,,,0,2025-09-05 01:23:37,,2025-09-05 01:23:37,,PokerGo,,748,lead
,IMPORTED,Polemos,,,Strategic / CVC,2021,Singapore,Southeast Asia,Private,Platform & Tech,Blockchain-powered,Blockchain/web3,Generalist,,,0,2025-09-05 01:23:35,,2025-09-05 01:23:35,,"Polemos, Singapore, Southeast Asia",https://polemos.io/,1982,TARGET
